store_id,name,store_type,status,latitude,longitude,address_street,address_city,address_state,address_postal_code,address_country,phone,services,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun
S0888,Raleigh Store,regular,active,35.7397,-78.5927,772 Market St,Raleigh,NC,27601,USA,502-362-6132,garden_center|optical|gift_wrapping,07:00-23:00,06:00-23:00,06:00-23:00,07:00-20:00,closed,10:00-20:00,10:00-23:00
S0889,Raleigh Store,regular,active,35.7386,-78.6654,718 Elm St,Raleigh,NC,27601,USA,507-394-1972,garden_center|gift_wrapping|pickup,09:00-22:00,10:00-24:00,08:00-21:00,08:00-23:00,07:00-21:00,07:00-20:00,08:00-21:00
S0890,Raleigh Store,regular,active,35.7939,-78.6685,779 Oak St,Raleigh,NC,27601,USA,548-355-9870,photo_printing|pickup|pharmacy|automotive,08:00-20:00,08:00-23:00,10:00-23:00,09:00-24:00,09:00-24:00,06:00-23:00,10:00-23:00
S0891,Charlotte Store,outlet,inactive,35.1791,-80.8333,421 Second St,Charlotte,NC,28202,USA,905-917-7086,photo_printing|garden_center,06:00-21:00,07:00-23:00,09:00-23:00,06:00-24:00,10:00-20:00,10:00-20:00,06:00-23:00
S0892,Raleigh Store,regular,inactive,35.769,-78.6184,257 Park St,Raleigh,NC,27601,USA,949-381-8125,photo_printing|automotive|gift_wrapping|garden_center|pharmacy,10:00-23:00,08:00-22:00,10:00-21:00,10:00-20:00,10:00-22:00,08:00-21:00,closed
S0893,Charlotte Store,regular,active,35.2694,-80.8231,641 Park St,Charlotte,NC,28202,USA,921-423-5898,automotive|returns|optical|photo_printing|garden_center,09:00-23:00,08:00-23:00,09:00-24:00,06:00-20:00,07:00-21:00,10:00-24:00,07:00-22:00
S0894,Charlotte Store,flagship,active,35.2063,-80.8854,51 Park St,Charlotte,NC,28202,USA,243-701-6992,pickup|garden_center|pharmacy|gift_wrapping|optical,closed,09:00-20:00,08:00-24:00,09:00-21:00,07:00-20:00,08:00-23:00,07:00-21:00
S0895,Raleigh Store,regular,active,35.7352,-78.6054,580 Elm St,Raleigh,NC,27601,USA,740-242-1767,pharmacy|gift_wrapping|garden_center|pickup|automotive,closed,06:00-21:00,06:00-22:00,10:00-22:00,08:00-21:00,10:00-20:00,10:00-21:00
S0896,Lexington Store,express,active,38.0007,-84.4388,413 Oak St,Lexington,KY,40507,USA,541-497-2880,returns|photo_printing|optical|gift_wrapping,07:00-23:00,09:00-20:00,10:00-23:00,09:00-20:00,10:00-21:00,09:00-22:00,09:00-23:00
S0897,Louisville Store,regular,temporarily_closed,38.2517,-85.7407,520 Main St,Louisville,KY,40202,USA,719-709-8880,pickup|pharmacy|optical|automotive|gift_wrapping,07:00-23:00,closed,07:00-23:00,06:00-23:00,07:00-21:00,10:00-24:00,10:00-20:00
S0898,Lexington Store,regular,active,38.0239,-84.4639,13 Main St,Lexington,KY,40507,USA,233-809-8921,photo_printing|pickup|automotive,08:00-24:00,09:00-23:00,07:00-21:00,08:00-21:00,09:00-23:00,08:00-22:00,10:00-22:00
S0899,Lexington Store,flagship,active,38.0452,-84.5219,159 Oak St,Lexington,KY,40507,USA,922-837-7774,returns|optical|garden_center|pickup,06:00-21:00,08:00-22:00,10:00-22:00,08:00-23:00,06:00-22:00,07:00-21:00,09:00-23:00
S0900,Louisville Store,outlet,active,38.3009,-85.7986,277 Washington St,Louisville,KY,40202,USA,741-847-8828,pharmacy|returns|gift_wrapping|optical,09:00-24:00,06:00-20:00,closed,09:00-22:00,closed,10:00-23:00,08:00-22:00
S0901,Lexington Store,regular,active,38.0678,-84.4443,458 Main St,Lexington,KY,40507,USA,574-669-3415,optical|garden_center,10:00-23:00,08:00-23:00,10:00-23:00,06:00-22:00,08:00-23:00,07:00-21:00,10:00-24:00
S0902,Lexington Store,outlet,active,38.0277,-84.4539,944 Third St,Lexington,KY,40507,USA,577-286-5708,automotive|photo_printing|garden_center|returns|gift_wrapping,08:00-24:00,08:00-21:00,closed,06:00-21:00,08:00-21:00,10:00-23:00,10:00-21:00
S0903,Louisville Store,flagship,active,38.2593,-85.7329,639 Washington St,Louisville,KY,40202,USA,291-578-1523,optical|gift_wrapping|pharmacy|automotive,07:00-23:00,07:00-24:00,06:00-20:00,08:00-24:00,06:00-20:00,06:00-23:00,07:00-22:00
S0904,Louisville Store,regular,active,38.3027,-85.7141,68 Elm St,Louisville,KY,40202,USA,618-906-1608,photo_printing|returns|optical,08:00-24:00,closed,09:00-23:00,07:00-23:00,07:00-20:00,06:00-21:00,07:00-23:00
S0905,Louisville Store,regular,active,38.2598,-85.7237,931 Park St,Louisville,KY,40202,USA,688-762-9604,optical|gift_wrapping|pharmacy|photo_printing|returns,closed,10:00-22:00,closed,06:00-21:00,06:00-23:00,09:00-22:00,08:00-21:00
S0906,Lexington Store,express,active,38.0702,-84.5219,536 Washington St,Lexington,KY,40507,USA,448-864-7100,pickup|automotive|photo_printing,06:00-21:00,07:00-22:00,07:00-22:00,07:00-21:00,06:00-20:00,07:00-24:00,07:00-23:00
S0907,Louisville Store,regular,active,38.207,-85.7481,275 Park St,Louisville,KY,40202,USA,311-238-5094,garden_center|optical|returns,07:00-22:00,10:00-23:00,07:00-21:00,08:00-21:00,07:00-24:00,closed,08:00-20:00
S0908,Lexington Store,regular,active,38.0658,-84.4449,571 Broadway St,Lexington,KY,40507,USA,961-536-1823,garden_center|pickup|returns|optical,09:00-20:00,09:00-20:00,09:00-20:00,09:00-24:00,09:00-22:00,09:00-24:00,06:00-24:00
S0909,Louisville Store,regular,active,38.2972,-85.7335,307 Market St,Louisville,KY,40202,USA,982-739-2352,automotive|photo_printing|pickup|returns|pharmacy,09:00-24:00,06:00-23:00,10:00-23:00,07:00-21:00,10:00-23:00,08:00-24:00,06:00-24:00
S0910,Louisville Store,regular,active,38.2271,-85.7742,795 Washington St,Louisville,KY,40202,USA,288-816-3453,gift_wrapping|automotive|pharmacy,10:00-20:00,closed,10:00-22:00,08:00-23:00,06:00-21:00,06:00-22:00,06:00-22:00
S0911,Lexington Store,regular,temporarily_closed,37.9957,-84.4697,211 Main St,Lexington,KY,40507,USA,450-568-9692,pharmacy|pickup|returns,08:00-20:00,09:00-21:00,06:00-23:00,06:00-23:00,10:00-23:00,07:00-22:00,closed
S0912,Lexington Store,regular,active,37.9844,-84.4429,998 Oak St,Lexington,KY,40507,USA,443-851-5527,returns|pharmacy|gift_wrapping|garden_center|photo_printing,07:00-20:00,08:00-21:00,07:00-21:00,06:00-21:00,closed,08:00-24:00,09:00-23:00
S0913,Louisville Store,regular,active,38.2829,-85.79,864 Elm St,Louisville,KY,40202,USA,688-730-2333,pharmacy|gift_wrapping,08:00-22:00,08:00-22:00,09:00-20:00,09:00-23:00,closed,06:00-20:00,10:00-21:00
S0914,Lexington Store,regular,active,37.9831,-84.4389,188 Elm St,Lexington,KY,40507,USA,282-591-8440,pharmacy|automotive|photo_printing|pickup|garden_center,09:00-23:00,08:00-24:00,09:00-21:00,06:00-24:00,09:00-24:00,07:00-21:00,10:00-23:00
S0915,Louisville Store,regular,active,38.2682,-85.739,147 Main St,Louisville,KY,40202,USA,923-257-1523,optical|automotive|gift_wrapping,07:00-24:00,10:00-24:00,10:00-23:00,08:00-22:00,06:00-22:00,09:00-21:00,08:00-21:00
S0916,Lexington Store,regular,active,38.0204,-84.469,29 Park St,Lexington,KY,40507,USA,331-747-8588,returns|automotive|optical,07:00-23:00,09:00-20:00,08:00-22:00,09:00-24:00,07:00-21:00,09:00-23:00,08:00-21:00
S0917,Lexington Store,regular,active,38.0441,-84.5246,86 Main St,Lexington,KY,40507,USA,588-571-9336,pharmacy|optical|returns|gift_wrapping,08:00-21:00,08:00-24:00,10:00-24:00,08:00-24:00,10:00-21:00,10:00-22:00,08:00-21:00
S0918,Louisville Store,regular,temporarily_closed,38.2364,-85.7665,738 Market St,Louisville,KY,40202,USA,826-912-7784,optical|automotive,closed,06:00-21:00,07:00-20:00,09:00-24:00,08:00-24:00,08:00-21:00,07:00-23:00
S0919,Louisville Store,outlet,active,38.2184,-85.7793,238 Main St,Louisville,KY,40202,USA,313-486-2379,automotive|photo_printing|pickup|pharmacy|optical,06:00-20:00,06:00-22:00,08:00-21:00,10:00-21:00,09:00-24:00,08:00-23:00,06:00-21:00
S0920,Louisville Store,express,active,38.2526,-85.7108,459 Elm St,Louisville,KY,40202,USA,461-277-3110,garden_center|optical|pharmacy|photo_printing|gift_wrapping,08:00-23:00,08:00-23:00,10:00-23:00,10:00-22:00,08:00-20:00,09:00-21:00,08:00-22:00
S0921,Louisville Store,regular,active,38.2128,-85.7921,148 Broadway St,Louisville,KY,40202,USA,940-836-3384,optical|photo_printing|automotive,07:00-23:00,10:00-21:00,07:00-24:00,08:00-23:00,07:00-24:00,07:00-20:00,09:00-22:00
S0922,Louisville Store,flagship,active,38.2097,-85.8039,326 Broadway St,Louisville,KY,40202,USA,211-531-1598,gift_wrapping|optical|automotive,closed,08:00-24:00,10:00-22:00,09:00-20:00,10:00-22:00,10:00-21:00,10:00-23:00
S0923,Lexington Store,regular,active,38.0377,-84.4604,721 Washington St,Lexington,KY,40507,USA,298-893-1778,optical|automotive|returns|gift_wrapping|garden_center,10:00-20:00,08:00-22:00,08:00-20:00,07:00-24:00,08:00-21:00,09:00-21:00,07:00-23:00
S0924,Lexington Store,express,active,38.0715,-84.4502,496 Main St,Lexington,KY,40507,USA,859-473-5340,returns|automotive|garden_center|pickup|gift_wrapping,10:00-22:00,07:00-24:00,08:00-21:00,07:00-20:00,08:00-22:00,08:00-21:00,10:00-21:00
S0925,Louisville Store,regular,active,38.2238,-85.7804,702 Second St,Louisville,KY,40202,USA,339-871-9870,gift_wrapping|pharmacy|automotive|optical|garden_center,09:00-24:00,10:00-23:00,09:00-21:00,06:00-22:00,10:00-21:00,07:00-24:00,08:00-20:00
S0926,Louisville Store,regular,active,38.2205,-85.721,179 Washington St,Louisville,KY,40202,USA,365-250-6979,pickup|garden_center|photo_printing|automotive,07:00-24:00,10:00-23:00,06:00-21:00,10:00-23:00,06:00-22:00,09:00-20:00,08:00-23:00
S0927,Louisville Store,outlet,active,38.2488,-85.7919,643 Oak St,Louisville,KY,40202,USA,598-686-9017,automotive|gift_wrapping|photo_printing|garden_center|pickup,08:00-23:00,06:00-21:00,07:00-23:00,07:00-22:00,10:00-23:00,06:00-20:00,08:00-21:00
S0928,Louisville Store,regular,active,38.229,-85.8036,785 Main St,Louisville,KY,40202,USA,954-480-5728,pickup|automotive|gift_wrapping,07:00-24:00,09:00-21:00,08:00-22:00,09:00-21:00,08:00-21:00,09:00-21:00,09:00-21:00
S0929,Lexington Store,regular,active,38.0322,-84.4409,482 Elm St,Lexington,KY,40507,USA,472-556-5898,photo_printing|automotive|gift_wrapping|returns,09:00-21:00,09:00-23:00,06:00-24:00,09:00-20:00,09:00-20:00,08:00-23:00,closed
S0930,Lexington Store,regular,active,38.014,-84.496,592 Third St,Lexington,KY,40507,USA,607-617-2216,garden_center|gift_wrapping|pickup|pharmacy|automotive,09:00-24:00,08:00-20:00,06:00-22:00,07:00-23:00,07:00-20:00,09:00-23:00,09:00-20:00
S0931,Columbia Store,flagship,active,34.0502,-81.058,739 Washington St,Columbia,SC,29201,USA,903-375-1037,garden_center|photo_printing|gift_wrapping|automotive|pickup,06:00-24:00,06:00-22:00,06:00-22:00,09:00-20:00,06:00-24:00,06:00-22:00,09:00-20:00
S0932,Charleston Store,outlet,active,32.7272,-79.8934,546 Washington St,Charleston,SC,29401,USA,467-755-9921,automotive|pickup|gift_wrapping,10:00-22:00,10:00-22:00,09:00-23:00,08:00-24:00,09:00-24:00,06:00-23:00,09:00-23:00
S0933,Charleston Store,outlet,active,32.7956,-79.9409,410 Second St,Charleston,SC,29401,USA,811-695-5294,pickup|returns|optical|automotive|garden_center,07:00-21:00,07:00-21:00,07:00-22:00,closed,10:00-24:00,10:00-20:00,06:00-20:00
S0934,Columbia Store,express,active,34.0225,-81.0648,594 Second St,Columbia,SC,29201,USA,451-380-4682,photo_printing|garden_center|returns|optical|automotive,06:00-21:00,09:00-23:00,08:00-20:00,07:00-22:00,09:00-23:00,07:00-24:00,08:00-24:00
S0935,Columbia Store,regular,active,34.0112,-81.0188,390 Broadway St,Columbia,SC,29201,USA,505-395-7521,pickup|gift_wrapping|photo_printing|pharmacy,06:00-24:00,07:00-22:00,09:00-21:00,06:00-23:00,09:00-23:00,06:00-22:00,10:00-20:00
S0936,Columbia Store,regular,active,33.9976,-80.986,879 Washington St,Columbia,SC,29201,USA,334-274-1558,gift_wrapping|automotive|pickup|garden_center,06:00-21:00,07:00-24:00,06:00-22:00,08:00-20:00,07:00-22:00,10:00-24:00,07:00-21:00
S0937,Charleston Store,regular,active,32.7743,-79.9192,463 Elm St,Charleston,SC,29401,USA,499-698-1913,optical|pickup|gift_wrapping,closed,06:00-22:00,07:00-20:00,09:00-22:00,09:00-24:00,06:00-22:00,09:00-21:00
S0938,Columbia Store,regular,active,33.9553,-81.0135,899 Third St,Columbia,SC,29201,USA,402-634-7967,optical|gift_wrapping|pickup,09:00-22:00,06:00-23:00,08:00-20:00,08:00-24:00,06:00-21:00,07:00-20:00,09:00-22:00
S0939,Charleston Store,regular,active,32.8061,-79.963,271 Washington St,Charleston,SC,29401,USA,371-497-9009,pickup|pharmacy|automotive,06:00-20:00,10:00-22:00,10:00-23:00,06:00-23:00,09:00-22:00,09:00-22:00,06:00-21:00
S0940,Columbia Store,flagship,active,33.9871,-81.0527,400 Main St,Columbia,SC,29201,USA,654-353-3898,gift_wrapping|pickup,09:00-22:00,08:00-20:00,09:00-20:00,10:00-21:00,08:00-20:00,08:00-24:00,06:00-22:00
S0941,Charleston Store,regular,active,32.7692,-79.9608,590 Oak St,Charleston,SC,29401,USA,277-412-6417,optical|returns,closed,08:00-23:00,06:00-22:00,06:00-20:00,07:00-20:00,10:00-24:00,06:00-24:00
S0942,Charleston Store,regular,active,32.757,-79.9605,517 Main St,Charleston,SC,29401,USA,732-832-9305,pickup|optical|gift_wrapping|returns|garden_center,09:00-21:00,07:00-23:00,09:00-22:00,08:00-22:00,10:00-23:00,08:00-22:00,08:00-22:00
S0943,Charleston Store,regular,active,32.7736,-79.9726,937 Main St,Charleston,SC,29401,USA,315-542-5459,pickup|pharmacy|automotive|optical|photo_printing,06:00-21:00,09:00-22:00,10:00-20:00,08:00-22:00,09:00-23:00,10:00-20:00,06:00-23:00
S0944,Columbia Store,regular,active,34.0411,-81.0132,46 Oak St,Columbia,SC,29201,USA,863-366-3458,pickup|photo_printing|gift_wrapping,08:00-20:00,10:00-21:00,08:00-22:00,07:00-22:00,08:00-24:00,10:00-21:00,06:00-24:00
S0945,Charleston Store,regular,active,32.7971,-79.9121,383 Third St,Charleston,SC,29401,USA,487-799-8782,photo_printing|garden_center|optical,08:00-21:00,10:00-23:00,07:00-23:00,07:00-20:00,06:00-23:00,10:00-24:00,10:00-20:00
S0946,Charleston Store,flagship,active,32.7802,-79.9578,862 Market St,Charleston,SC,29401,USA,452-379-6271,gift_wrapping|returns|photo_printing|garden_center|pickup,10:00-20:00,closed,06:00-24:00,06:00-22:00,08:00-20:00,09:00-24:00,10:00-22:00
S0947,Columbia Store,regular,active,33.9874,-81.0701,300 Oak St,Columbia,SC,29201,USA,721-610-3567,garden_center|pharmacy|pickup,09:00-24:00,06:00-20:00,06:00-21:00,06:00-21:00,08:00-21:00,10:00-24:00,10:00-23:00
S0948,Columbia Store,regular,active,33.9565,-81.06,254 Market St,Columbia,SC,29201,USA,390-720-6509,pharmacy|gift_wrapping|pickup|automotive,07:00-21:00,closed,06:00-20:00,08:00-23:00,07:00-24:00,09:00-22:00,07:00-23:00
S0949,Charleston Store,regular,active,32.8165,-79.9145,555 Broadway St,Charleston,SC,29401,USA,971-565-7187,pharmacy|returns,07:00-22:00,08:00-22:00,08:00-24:00,10:00-20:00,07:00-20:00,07:00-24:00,08:00-22:00
S0950,Columbia Store,regular,active,34.0105,-81.0299,818 Main St,Columbia,SC,29201,USA,610-513-8022,pickup|pharmacy|optical|gift_wrapping|automotive,08:00-22:00,07:00-20:00,06:00-22:00,08:00-22:00,09:00-22:00,07:00-20:00,08:00-24:00
S0951,Columbia Store,regular,active,33.9933,-81.0625,27 Third St,Columbia,SC,29201,USA,941-958-1084,automotive|pickup|returns,09:00-20:00,09:00-23:00,06:00-22:00,10:00-21:00,06:00-20:00,07:00-22:00,06:00-23:00
S0952,Columbia Store,regular,active,33.9741,-81.0158,898 Second St,Columbia,SC,29201,USA,536-967-8700,photo_printing|automotive|pharmacy|optical|gift_wrapping,10:00-24:00,09:00-22:00,06:00-23:00,08:00-23:00,06:00-21:00,08:00-20:00,06:00-20:00
S0953,Columbia Store,regular,active,33.964,-81.0265,893 Third St,Columbia,SC,29201,USA,262-610-4374,garden_center|pickup|automotive|pharmacy|gift_wrapping,10:00-21:00,06:00-22:00,07:00-22:00,08:00-22:00,06:00-24:00,06:00-21:00,09:00-24:00
S0954,Charleston Store,regular,active,32.7908,-79.9743,422 Main St,Charleston,SC,29401,USA,616-931-2982,gift_wrapping|pickup|photo_printing|pharmacy|automotive,06:00-20:00,07:00-21:00,07:00-21:00,09:00-21:00,08:00-22:00,07:00-23:00,10:00-23:00
S0955,Columbia Store,regular,active,33.9682,-81.0679,682 Main St,Columbia,SC,29201,USA,750-857-4685,automotive|garden_center|gift_wrapping|pickup,08:00-23:00,09:00-23:00,07:00-20:00,06:00-20:00,06:00-23:00,07:00-22:00,07:00-22:00
S0956,Charleston Store,regular,active,32.7533,-79.9611,234 Market St,Charleston,SC,29401,USA,416-299-8928,pharmacy|gift_wrapping|returns,10:00-20:00,09:00-20:00,closed,10:00-21:00,06:00-22:00,07:00-24:00,06:00-21:00
S0957,Charleston Store,regular,active,32.7543,-79.9184,708 Elm St,Charleston,SC,29401,USA,257-887-8685,pharmacy|gift_wrapping|photo_printing|garden_center|returns,06:00-24:00,08:00-24:00,10:00-24:00,07:00-22:00,10:00-24:00,07:00-22:00,08:00-20:00
S0958,Columbia Store,flagship,active,33.9987,-81.0638,804 Broadway St,Columbia,SC,29201,USA,800-568-2815,automotive|photo_printing|garden_center|gift_wrapping|optical,08:00-22:00,09:00-23:00,08:00-22:00,07:00-23:00,09:00-24:00,09:00-20:00,06:00-23:00
S0959,Charleston Store,regular,active,32.8199,-79.97,526 Oak St,Charleston,SC,29401,USA,635-523-5553,gift_wrapping|photo_printing|automotive|optical|pickup,09:00-24:00,08:00-23:00,06:00-21:00,07:00-21:00,08:00-20:00,06:00-23:00,09:00-23:00
S0960,Columbia Store,regular,active,34.0459,-80.9883,436 Oak St,Columbia,SC,29201,USA,412-214-8360,pickup|optical,10:00-22:00,10:00-23:00,09:00-24:00,closed,07:00-22:00,closed,09:00-23:00
S0961,Columbia Store,outlet,active,33.9974,-81.0548,201 Washington St,Columbia,SC,29201,USA,830-298-7247,photo_printing|gift_wrapping,10:00-24:00,10:00-21:00,09:00-24:00,08:00-24:00,10:00-24:00,closed,07:00-21:00
S0962,Columbia Store,regular,active,34.0451,-81.078,459 Third St,Columbia,SC,29201,USA,734-651-9680,returns|garden_center,08:00-20:00,08:00-20:00,07:00-20:00,07:00-23:00,07:00-22:00,09:00-20:00,10:00-23:00
S0963,Charleston Store,regular,active,32.7494,-79.9721,357 Broadway St,Charleston,SC,29401,USA,379-331-6217,gift_wrapping|pharmacy,07:00-24:00,06:00-21:00,06:00-20:00,08:00-22:00,07:00-21:00,06:00-23:00,10:00-22:00
S0964,Columbia Store,regular,active,34.042,-81.0283,340 Market St,Columbia,SC,29201,USA,674-271-2473,returns|optical|gift_wrapping|garden_center|pharmacy,closed,08:00-21:00,06:00-22:00,08:00-23:00,06:00-24:00,06:00-24:00,09:00-24:00
S0965,Columbia Store,regular,active,34.05,-81.028,406 Third St,Columbia,SC,29201,USA,797-808-1560,gift_wrapping|garden_center,08:00-23:00,10:00-23:00,09:00-20:00,08:00-22:00,07:00-21:00,07:00-22:00,07:00-22:00
S0966,Spokane Store,regular,active,47.5731,-117.3886,127 Washington St,Spokane,WA,99201,USA,203-631-8325,automotive|photo_printing|gift_wrapping|pharmacy,08:00-20:00,10:00-24:00,06:00-24:00,09:00-20:00,09:00-23:00,09:00-24:00,08:00-23:00
S0967,Seattle Store,regular,active,47.569,-122.2857,423 Washington St,Seattle,WA,98101,USA,560-602-4734,pharmacy|returns,08:00-23:00,09:00-20:00,09:00-23:00,09:00-20:00,10:00-21:00,08:00-23:00,08:00-24:00
S0968,Seattle Store,regular,active,47.641,-122.3149,502 Broadway St,Seattle,WA,98101,USA,933-774-2450,returns|pharmacy|garden_center|gift_wrapping|photo_printing,08:00-21:00,06:00-21:00,06:00-20:00,10:00-24:00,08:00-20:00,06:00-22:00,closed
S0969,Spokane Store,regular,active,47.5716,-117.4235,547 Third St,Spokane,WA,99201,USA,891-826-5117,gift_wrapping|photo_printing|pharmacy|optical|automotive,07:00-24:00,08:00-20:00,08:00-22:00,07:00-20:00,06:00-21:00,09:00-21:00,07:00-24:00
S0970,Spokane Store,regular,active,47.5956,-117.4153,517 Elm St,Spokane,WA,99201,USA,654-769-5824,pharmacy|garden_center,09:00-22:00,closed,10:00-24:00,08:00-22:00,10:00-20:00,10:00-22:00,09:00-20:00
S0971,Seattle Store,regular,active,47.5894,-122.3263,154 Park St,Seattle,WA,98101,USA,724-293-7296,photo_printing|pickup|pharmacy|optical|garden_center,06:00-23:00,09:00-20:00,08:00-23:00,08:00-22:00,06:00-23:00,09:00-20:00,09:00-21:00
S0972,Spokane Store,outlet,active,47.5794,-117.4132,446 Market St,Spokane,WA,99201,USA,803-901-4013,optical|pickup|returns|garden_center,07:00-23:00,07:00-23:00,closed,10:00-22:00,08:00-23:00,08:00-22:00,09:00-24:00
S0973,Seattle Store,regular,active,47.5647,-122.3299,279 Main St,Seattle,WA,98101,USA,806-488-9274,pharmacy|automotive,09:00-22:00,08:00-24:00,09:00-21:00,08:00-21:00,07:00-22:00,06:00-23:00,10:00-23:00
S0974,Seattle Store,outlet,active,47.6065,-122.288,338 Main St,Seattle,WA,98101,USA,721-583-6238,gift_wrapping|photo_printing|garden_center|pharmacy|optical,06:00-23:00,06:00-23:00,06:00-20:00,10:00-21:00,09:00-21:00,07:00-21:00,09:00-23:00
S0975,Spokane Store,flagship,active,47.605,-117.4215,754 Elm St,Spokane,WA,99201,USA,379-547-3917,pharmacy|garden_center|photo_printing,07:00-21:00,09:00-22:00,06:00-24:00,10:00-21:00,08:00-23:00,07:00-21:00,07:00-22:00
S0976,Spokane Store,regular,active,47.5826,-117.4341,960 Washington St,Spokane,WA,99201,USA,443-543-5138,pickup|pharmacy|optical|automotive|gift_wrapping,06:00-22:00,07:00-21:00,08:00-21:00,08:00-22:00,10:00-21:00,10:00-22:00,10:00-22:00
S0977,Spokane Store,regular,active,47.5917,-117.4659,621 Park St,Spokane,WA,99201,USA,859-809-4595,garden_center|gift_wrapping|automotive|pharmacy|photo_printing,10:00-24:00,09:00-21:00,09:00-23:00,09:00-22:00,08:00-21:00,10:00-20:00,08:00-24:00
S0978,Spokane Store,regular,active,47.5826,-117.442,858 Broadway St,Spokane,WA,99201,USA,777-912-3332,photo_printing|gift_wrapping|returns|optical,07:00-23:00,10:00-23:00,06:00-21:00,06:00-22:00,10:00-22:00,07:00-21:00,07:00-24:00
